('way', 'uh', 0.00025246149962130775)
("i'll", 'bring', 0.00025233409033560434)
("i'll", 'sell', 0.00025233409033560434)
("i'll", 'hold', 0.00025233409033560434)
("i'll", 'protect', 0.00025233409033560434)
("i'll", 'best', 0.00025233409033560434)
("i'll", 'drink', 0.00025233409033560434)
("i'll", 'split', 0.00025233409033560434)
("i'll", 'meet', 0.00025233409033560434)
("i'll", 'use', 0.00025233409033560434)
("i'll", 'listen', 0.00025233409033560434)
("i'll", 'consider', 0.00025233409033560434)
("i'll", 'build', 0.00025233409033560434)
("i'll", 'stick', 0.00025233409033560434)
("i'll", 'figure', 0.00025233409033560434)
("i'll", 'shut', 0.00025233409033560434)
("i'll", 'handle', 0.00025233409033560434)
("i'll", 'draw', 0.00025233409033560434)
("i'll", 'leave', 0.00025233409033560434)
("i'll", 'fix', 0.00025233409033560434)
("i'll", 'bet', 0.00025233409033560434)
("i'll", 'save', 0.00025233409033560434)
("i'll", 'stay', 0.00025233409033560434)
('tell', 'brought', 0.00025220680958385876)
('tell', 'lying', 0.00025220680958385876)
('tell', 'stories', 0.00025220680958385876)
('tell', "who's", 0.00025220680958385876)
('tell', 'though', 0.00025220680958385876)
('tell', 'put', 0.00025220680958385876)
('tell', 'contact', 0.00025220680958385876)
('tell', 'team', 0.00025220680958385876)
('tell', "there's", 0.00025220680958385876)
('tell', 'name', 0.00025220680958385876)
('tell', 'ship', 0.00025220680958385876)
('tell', 'different', 0.00025220680958385876)
('tell', 'loki', 0.00025220680958385876)
('tell', 'suit', 0.00025220680958385876)
('tell', 'best', 0.00025220680958385876)
('tell', 'stay', 0.00025220680958385876)
('tell', 'anybody', 0.00025220680958385876)
('tell', 'aunt', 0.00025220680958385876)
('tell', 'children', 0.00025220680958385876)
('tell', 'see', 0.00025220680958385876)
('tell', 'turn', 0.00025220680958385876)
('tell', 'relax', 0.00025220680958385876)
('tell', 'listen', 0.00025220680958385876)
('tell', 'father', 0.00025220680958385876)
('really', 'appreciate', 0.00025218560860793546)
('really', 'important', 0.00025218560860793546)
('really', 'hope', 0.00025218560860793546)
('really', 'miss', 0.00025218560860793546)
('really', 'would', 0.00025218560860793546)
('really', 'old', 0.00025218560860793546)
('really', 'know', 0.00025218560860793546)
('really', 'go', 0.00025218560860793546)
('really', 'style', 0.00025218560860793546)
('really', 'looks', 0.00025218560860793546)
('really', 'come', 0.00025218560860793546)
('really', 'gave', 0.00025218560860793546)
('really', 'much', 0.00025218560860793546)
('really', 'get', 0.00025218560860793546)
('really', 'fast', 0.00025218560860793546)
('really', 'low', 0.00025218560860793546)
('tony', 'believe', 0.0002520584775667955)
('stark', 'yeah', 0.0002520584775667955)
('stark', 'ultron', 0.0002520584775667955)
('stark', 'clint', 0.0002520584775667955)
('tony', 'maybe', 0.0002520584775667955)
('stark', 'take', 0.0002520584775667955)
('stark', "what's", 0.0002520584775667955)
('stark', 'come', 0.0002520584775667955)
('stark', 'right', 0.0002520584775667955)
('tony', 'lost', 0.0002520584775667955)
('tony', "what's", 0.0002520584775667955)
('tony', 'listen', 0.0002520584775667955)
('stark', 'need', 0.0002520584775667955)
('stark', 'would', 0.0002520584775667955)
('stark', 'knows', 0.0002520584775667955)
('tony', 'chuckles', 0.0002520584775667955)
('stark', 'sorry', 0.0002520584775667955)
('stark', 'announced', 0.0002520584775667955)
('tony', 'hey', 0.0002520584775667955)
('tony', 'yeah', 0.0002520584775667955)
('stark', 'said', 0.0002520584775667955)
('tony', 'stank', 0.0002520584775667955)
('stark', 'honestly', 0.0002520584775667955)
('stark', 'could', 0.0002520584775667955)
('tony', 'well', 0.0002520584775667955)
('tony', 'go', 0.0002520584775667955)
('tony', 'remember', 0.0002520584775667955)
('stark', 'everything', 0.0002520584775667955)
('tony', 'never', 0.0002520584775667955)
('tony', 'honey', 0.0002520584775667955)
('tony', 'pepper', 0.0002520584775667955)
('stark', 'van', 0.0002520584775667955)
('stark', 'loose', 0.0002520584775667955)
('tony', 'suit', 0.0002520584775667955)
('tony', 'grunting', 0.0002520584775667955)
('stark', 'gone', 0.0002520584775667955)
('stark', 'able', 0.0002520584775667955)
('stark', 'like', 0.0002520584775667955)
('stark', 'needs', 0.0002520584775667955)
('^', 'telling', 0.00025178874923938816)
('^', 'nine', 0.00025178874923938816)
('^', 'quantum', 0.00025178874923938816)
('^', 'either', 0.00025178874923938816)
('^', 'else', 0.00025178874923938816)
('^', 'destroy', 0.00025178874923938816)
('^', 'making', 0.00025178874923938816)
('^', 'needs', 0.00025178874923938816)
('^', 'live', 0.00025178874923938816)
('^', 'promised', 0.00025178874923938816)
('^', 'meet', 0.00025178874923938816)
('^', 'otherwise', 0.00025178874923938816)
('^', 'energy', 0.00025178874923938816)
('^', 'missed', 0.00025178874923938816)
('^', 'comes', 0.00025178874923938816)
('^', 'happens', 0.00025178874923938816)
('^', 'assume', 0.00025178874923938816)
('^', 'terrible', 0.00025178874923938816)
('^', 'years', 0.00025178874923938816)
('^', 'broke', 0.00025178874923938816)
('^', 'handle', 0.00025178874923938816)
('^', 'wonderful', 0.00025178874923938816)
('^', 'rhodes', 0.00025178874923938816)
('^', 'bet', 0.00025178874923938816)
('^', 'family', 0.00025178874923938816)
('^', 'worked', 0.00025178874923938816)
('^', 'stones', 0.00025178874923938816)
('^', 'definitely', 0.00025178874923938816)
('^', 'clearly', 0.00025178874923938816)
('^', 'planet', 0.00025178874923938816)
('^', 'bit', 0.00025178874923938816)
('^', 'fear', 0.00025178874923938816)
('^', 'takes', 0.00025178874923938816)
('^', 'home', 0.00025178874923938816)
('^', 'drink', 0.00025178874923938816)
('^', 'weapons', 0.00025178874923938816)
('^', 'kree', 0.00025178874923938816)
('^', 'liz', 0.00025178874923938816)
("can't", 'right', 0.00025155123260103975)
("can't", 'mean', 0.00025155123260103975)
("can't", "i'm", 0.00025155123260103975)
("can't", 'really', 0.00025155123260103975)
("can't", 'without', 0.00025155123260103975)
("can't", 'hear', 0.00025155123260103975)
("can't", 'fix', 0.00025155123260103975)
("can't", 'even', 0.00025155123260103975)
("can't", 'eat', 0.00025155123260103975)
("can't", 'friendly', 0.00025155123260103975)
("can't", 'shake', 0.00025155123260103975)
("can't", 'ignore', 0.00025155123260103975)
("can't", 'kill', 0.00025155123260103975)
("can't", 'reach', 0.00025155123260103975)
("can't", 'affect', 0.00025155123260103975)
("can't", 'know', 0.00025155123260103975)
("can't", 'fit', 0.00025155123260103975)
("can't", 'make', 0.00025155123260103975)
("can't", 'move', 0.00025155123260103975)
("can't", 'come', 0.00025155123260103975)
("can't", 'use', 0.00025155123260103975)
('yes', 'milady', 0.00025144581342720644)
('yes', 'boss', 0.00025144581342720644)
('yes', "i've", 0.00025144581342720644)
('yes', 'general', 0.00025144581342720644)
('yes', 'know', 0.00025144581342720644)
('yes', 'help', 0.00025144581342720644)
('yes', 'miss', 0.00025144581342720644)
('yes', 'mr', 0.00025144581342720644)
('yes', 'quentin', 0.00025144581342720644)
('could', 'put', 0.00025106703489831785)
('could', 'mother', 0.00025106703489831785)
('could', 'show', 0.00025106703489831785)
('could', 'walk', 0.00025106703489831785)
('could', 'control', 0.00025106703489831785)
('could', 'fix', 0.00025106703489831785)
('could', 'miss', 0.00025106703489831785)
('could', 'know', 0.00025106703489831785)
('could', 'anything', 0.00025106703489831785)
('could', 'key', 0.00025106703489831785)
('could', 'let', 0.00025106703489831785)
('could', 'send', 0.00025106703489831785)
('could', 'come', 0.00025106703489831785)
('could', 'destroy', 0.00025106703489831785)
('could', 'risk', 0.00025106703489831785)
('could', 'sneak', 0.00025106703489831785)
('could', 'rule', 0.00025106703489831785)
('could', 'smell', 0.00025106703489831785)
('could', 'run', 0.00025106703489831785)
('could', 'kill', 0.00025106703489831785)
('could', 'least', 0.00025106703489831785)
('could', 'hands', 0.00025106703489831785)
('could', 'gotten', 0.00025106703489831785)
('could', 'made', 0.00025106703489831785)
('could', 'worse', 0.00025106703489831785)
('could', 'borrow', 0.00025106703489831785)
('could', 'join', 0.00025106703489831785)
('could', 'killed', 0.00025106703489831785)
('would', 'rather', 0.0002508780732563974)
('would', 'lot', 0.0002508780732563974)
('would', 'hate', 0.0002508780732563974)
('would', 'called', 0.0002508780732563974)
('would', 'shut', 0.0002508780732563974)
('would', 'affect', 0.0002508780732563974)
('would', 'end', 0.0002508780732563974)
('would', 'ya', 0.0002508780732563974)
('would', 'much', 0.0002508780732563974)
('would', 'coming', 0.0002508780732563974)
('would', 'cut', 0.0002508780732563974)
('would', 'fit', 0.0002508780732563974)
('would', 'would', 0.0002508780732563974)
('would', 'always', 0.0002508780732563974)
('would', 'use', 0.0002508780732563974)
('would', 'get', 0.0002508780732563974)
('would', 'need', 0.0002508780732563974)
('would', 'fly', 0.0002508780732563974)
('would', 'done', 0.0002508780732563974)
('would', 'happened', 0.0002508780732563974)
('would', 'us', 0.0002508780732563974)
('would', 'work', 0.0002508780732563974)
('would', 'describe', 0.0002508780732563974)
('would', 'celebrate', 0.0002508780732563974)
('would', 'asked', 0.0002508780732563974)
('would', 'gone', 0.0002508780732563974)
('would', 'something', 0.0002508780732563974)
('would', 'pull', 0.0002508780732563974)
('would', 'speak', 0.0002508780732563974)
('would', 'unleash', 0.0002508780732563974)
('take', 'suit', 0.0002507312996239031)
('take', 'second', 0.0002507312996239031)
('take', 'real', 0.0002507312996239031)
('take', 'minute', 0.0002507312996239031)
('take', 'weeks', 0.0002507312996239031)
('take', 'brain', 0.0002507312996239031)
('take', 'day', 0.0002507312996239031)
('take', 'ancestral', 0.0002507312996239031)
('take', 'two', 0.0002507312996239031)
('take', '10', 0.0002507312996239031)
('take', 'planets', 0.0002507312996239031)
('take', 'take', 0.0002507312996239031)
('take', 'eye', 0.0002507312996239031)
('take', 'case', 0.0002507312996239031)
('take', 'shot', 0.0002507312996239031)
('take', 'edge', 0.0002507312996239031)
('take', 'bird', 0.0002507312996239031)
('take', 'shower', 0.0002507312996239031)
('take', 'one', 0.0002507312996239031)
('take', 'clothes', 0.0002507312996239031)
('take', 'pictures', 0.0002507312996239031)
('going', 'subatomic', 0.00025043826696719256)
('going', 'hand', 0.00025043826696719256)
('going', 'well', 0.00025043826696719256)
('going', 'somewhere', 0.00025043826696719256)
('going', 'way', 0.00025043826696719256)
('going', 'walk', 0.00025043826696719256)
('going', 'fall', 0.00025043826696719256)
('going', 'right', 0.00025043826696719256)
('going', 'set', 0.00025043826696719256)
('going', 'ask', 0.00025043826696719256)
('going', 'meet', 0.00025043826696719256)
('going', 'schmidt', 0.00025043826696719256)
('going', 'fly', 0.00025043826696719256)
('going', 'destroy', 0.00025043826696719256)
('going', 'tell', 0.00025043826696719256)
('going', 'pal', 0.00025043826696719256)
('going', 'hurt', 0.00025043826696719256)
('going', 'stop', 0.00025043826696719256)
('going', 'find', 0.00025043826696719256)
('going', 'crazy', 0.00025043826696719256)
('going', 'jotunheim', 0.00025043826696719256)
('look', "i'd", 0.00025010421008753647)
('look', 'maybe', 0.00025010421008753647)
('look', 'man', 0.00025010421008753647)
('look', 'far', 0.00025010421008753647)
('look', 'face', 0.00025010421008753647)
('look', 'eye', 0.00025010421008753647)
('look', 'city', 0.00025010421008753647)
('look', 'right', 0.00025010421008753647)
('look', 'anything', 0.00025010421008753647)
('look', 'beyond', 0.00025010421008753647)
('look', 'strong', 0.00025010421008753647)
('look', 'done', 0.00025010421008753647)
('look', 'forward', 0.00025010421008753647)
('look', 'want', 0.00025010421008753647)
('look', 'old', 0.00025010421008753647)
('look', 'upon', 0.00025010421008753647)
('look', 'see', 0.00025010421008753647)
('look', 'guys', 0.00025010421008753647)
('look', 'fantastic', 0.00025010421008753647)
('look', "that's", 0.00025010421008753647)
('look', 'good', 0.00025010421008753647)
('look', 'mysterio', 0.00025010421008753647)
('look', 'still', 0.00025010421008753647)
('want', 'change', 0.0002498334443704197)
('want', 'nothing', 0.0002498334443704197)
('want', 'kiss', 0.0002498334443704197)
('want', 'find', 0.0002498334443704197)
('want', 'break', 0.0002498334443704197)
('want', 'protect', 0.0002498334443704197)
('want', 'want', 0.0002498334443704197)
('want', 'finish', 0.0002498334443704197)
('want', 'understand', 0.0002498334443704197)
('want', 'live', 0.0002498334443704197)
('want', 'picture', 0.0002498334443704197)
('want', 'lose', 0.0002498334443704197)
('want', 'promise', 0.0002498334443704197)
('want', 'thank', 0.0002498334443704197)
('want', 'another', 0.0002498334443704197)
('want', 'every', 0.0002498334443704197)
('want', 'put', 0.0002498334443704197)
('want', 'look', 0.0002498334443704197)
('want', 'join', 0.0002498334443704197)
('want', 'one', 0.0002498334443704197)
('want', 'hurt', 0.0002498334443704197)
('want', 'serve', 0.0002498334443704197)
('want', 'stop', 0.0002498334443704197)
('want', 'bullet', 0.0002498334443704197)
('want', 'hero', 0.0002498334443704197)
('want', 'back', 0.0002498334443704197)
('want', 'use', 0.0002498334443704197)
('want', 'give', 0.0002498334443704197)
('want', 'massage', 0.0002498334443704197)
('want', 'got', 0.0002498334443704197)
('want', 'come', 0.0002498334443704197)
("we're", 'sure', 0.00024962556165751375)
("we're", 'running', 0.00024962556165751375)
("we're", 'ready', 0.00024962556165751375)
("we're", 'doomed', 0.00024962556165751375)
("we're", 'locked', 0.00024962556165751375)
("we're", 'nice', 0.00024962556165751375)
("we're", 'standing', 0.00024962556165751375)
("we're", 'dead', 0.00024962556165751375)
("we're", 'monsters', 0.00024962556165751375)
("we're", 'fighting', 0.00024962556165751375)
("we're", 'making', 0.00024962556165751375)
("we're", 'clock', 0.00024962556165751375)
("we're", 'fight', 0.00024962556165751375)
("we're", 'sweeping', 0.00024962556165751375)
("we're", 'air', 0.00024962556165751375)
("we're", 'finished', 0.00024962556165751375)
("we're", 'counting', 0.00024962556165751375)
("we're", 'saving', 0.00024962556165751375)
("we're", 'old', 0.00024962556165751375)
("we're", 'stuck', 0.00024962556165751375)
("we're", 'adjourned', 0.00024962556165751375)
("we're", 'trying', 0.00024962556165751375)
("we're", 'connected', 0.00024962556165751375)
("we're", 'iron', 0.00024962556165751375)
("we're", "i'm", 0.00024962556165751375)
("we're", "we're", 0.00024962556165751375)
("we're", 'danger', 0.00024962556165751375)
("we're", 'friends', 0.00024962556165751375)
("we're", 'stranded', 0.00024962556165751375)
('good', 'story', 0.00024919013207077)
('good', 'yeah', 0.00024919013207077)
('good', 'guy', 0.00024919013207077)
('good', 'point', 0.00024919013207077)
('good', 'one', 0.00024919013207077)
('good', 'looking', 0.00024919013207077)
('good', 'cop', 0.00024919013207077)
('good', 'men', 0.00024919013207077)
('good', 'care', 0.00024919013207077)
('good', 'god', 0.00024919013207077)
('good', 'wife', 0.00024919013207077)
('good', 'strong', 0.00024919013207077)
('good', 'roll', 0.00024919013207077)
('good', 'enough', 0.00024919013207077)
('good', 'chute', 0.00024919013207077)
('good', 'would', 0.00024919013207077)
('good', 'finally', 0.00024919013207077)
('good', 'asgard', 0.00024919013207077)
("he's", 'nice', 0.00024914874179885393)
("he's", 'inside', 0.00024914874179885393)
("he's", 'looking', 0.00024914874179885393)
("he's", 'unique', 0.00024914874179885393)
("he's", 'pain', 0.00024914874179885393)
("he's", 'back', 0.00024914874179885393)
("he's", 'pretty', 0.00024914874179885393)
("he's", 'man', 0.00024914874179885393)
("he's", 'really', 0.00024914874179885393)
("he's", 'never', 0.00024914874179885393)
("he's", 'dying', 0.00024914874179885393)
("he's", 'called', 0.00024914874179885393)
("he's", 'around', 0.00024914874179885393)
("he's", 'spy', 0.00024914874179885393)
("he's", 'supposed', 0.00024914874179885393)
("he's", 'cute', 0.00024914874179885393)
("he's", 'already', 0.00024914874179885393)
("he's", 'ghost', 0.00024914874179885393)
("he's", 'working', 0.00024914874179885393)
("he's", 'crazy', 0.00024914874179885393)
("he's", 'fox', 0.00024914874179885393)
("he's", 'locked', 0.00024914874179885393)
("he's", 'little', 0.00024914874179885393)
("he's", "he's", 0.00024914874179885393)
("he's", 'spider', 0.00024914874179885393)
("he's", 'target', 0.00024914874179885393)
("he's", 'probably', 0.00024914874179885393)
("he's", 'using', 0.00024914874179885393)
("he's", 'saying', 0.00024914874179885393)
("he's", 'fighter', 0.00024914874179885393)
("he's", 'fugitive', 0.00024914874179885393)
("he's", 'mine', 0.00024914874179885393)
("he's", 'wonderful', 0.00024914874179885393)
("he's", 'intern', 0.00024914874179885393)
("he's", 'dangerous', 0.00024914874179885393)
('see', 'outside', 0.000249003984063745)
('see', 'right', 0.000249003984063745)
('see', 'power', 0.000249003984063745)
('see', 'party', 0.000249003984063745)
('see', 'suit', 0.000249003984063745)
('see', 'long', 0.000249003984063745)
('see', 'ya', 0.000249003984063745)
('see', 'happens', 0.000249003984063745)
('see', 'side', 0.000249003984063745)
('see', 'say', 0.000249003984063745)
('see', 'end', 0.000249003984063745)
('see', 'know', 0.000249003984063745)
('see', 'took', 0.000249003984063745)
('see', 'us', 0.000249003984063745)
('see', 'empire', 0.000249003984063745)
('see', 'fuss', 0.000249003984063745)
('see', 'alive', 0.000249003984063745)
('see', "they're", 0.000249003984063745)
('see', 'way', 0.000249003984063745)
('see', 'badge', 0.000249003984063745)
('see', 'video', 0.000249003984063745)
('see', 'research', 0.000249003984063745)
('see', 'thing', 0.000249003984063745)
('see', 'anything', 0.000249003984063745)
('see', 'saw', 0.000249003984063745)
('see', 'every', 0.000249003984063745)
('see', "he's", 0.000249003984063745)
('see', 'clearly', 0.000249003984063745)
('us', 'way', 0.0002486943546381497)
('us', 'need', 0.0002486943546381497)
('us', 'find', 0.0002486943546381497)
('us', 'put', 0.0002486943546381497)
('us', 'today', 0.0002486943546381497)
('us', 'dead', 0.0002486943546381497)
('us', 'guys', 0.0002486943546381497)
('us', 'going', 0.0002486943546381497)
('us', 'power', 0.0002486943546381497)
('us', "we'll", 0.0002486943546381497)
('us', 'little', 0.0002486943546381497)
('us', 'tesseract', 0.0002486943546381497)
('us', 'water', 0.0002486943546381497)
('us', 'right', 0.0002486943546381497)
('us', 'win', 0.0002486943546381497)
('us', 'seems', 0.0002486943546381497)
('us', 'wearing', 0.0002486943546381497)
('us', 'somewhere', 0.0002486943546381497)
('us', 'getting', 0.0002486943546381497)
('us', 'go', 0.0002486943546381497)
('us', 'captain', 0.0002486943546381497)
('us', 'start', 0.0002486943546381497)
('us', 'see', 0.0002486943546381497)
('us', "i'll", 0.0002486943546381497)
('us', 'much', 0.0002486943546381497)
('us', 'human', 0.0002486943546381497)
('us', 'wait', 0.0002486943546381497)
('us', 'blowing', 0.0002486943546381497)
('us', 'chance', 0.0002486943546381497)
('us', 'die', 0.0002486943546381497)
('time', 'played', 0.0002485913158766987)
('time', 'scott', 0.0002485913158766987)
('time', 'put', 0.0002485913158766987)
('time', 'something', 0.0002485913158766987)
('time', 'explain', 0.0002485913158766987)
('time', 'mind', 0.0002485913158766987)
('time', 'gonna', 0.0002485913158766987)
('time', 'someone', 0.0002485913158766987)
('time', 'five', 0.0002485913158766987)
('time', 'works', 0.0002485913158766987)
('time', 'find', 0.0002485913158766987)
('time', 'stamp', 0.0002485913158766987)
('time', 'captain', 0.0002485913158766987)
('time', 'man', 0.0002485913158766987)
('time', 'know', 0.0002485913158766987)
('time', 'thought', 0.0002485913158766987)
('time', 'one', 0.0002485913158766987)
('time', 'great', 0.0002485913158766987)
('time', 'ride', 0.0002485913158766987)
('time', 'went', 0.0002485913158766987)
('time', 'make', 0.0002485913158766987)
('time', 'finding', 0.0002485913158766987)
('time', 'death', 0.0002485913158766987)
('time', 'looking', 0.0002485913158766987)
('time', 'change', 0.0002485913158766987)
('time', 'since', 0.0002485913158766987)
('time', 'human', 0.0002485913158766987)
('time', 'little', 0.0002485913158766987)
('time', 'like', 0.0002485913158766987)
('time', 'tomorrow', 0.0002485913158766987)
('time', 'decide', 0.0002485913158766987)
('man', 'guys', 0.00024857071836937607)
('man', 'world', 0.00024857071836937607)
('man', 'behind', 0.00024857071836937607)
('man', 'yes', 0.00024857071836937607)
('man', 'meant', 0.00024857071836937607)
('man', 'king', 0.00024857071836937607)
('man', 'charge', 0.00024857071836937607)
('man', 'never', 0.00024857071836937607)
('man', 'called', 0.00024857071836937607)
('man', 'spider', 0.00024857071836937607)
('man', 'time', 0.00024857071836937607)
('man', 'come', 0.00024857071836937607)
('man', 'good', 0.00024857071836937607)
('man', 'kill', 0.00024857071836937607)
('man', 'yelling', 0.00024857071836937607)
('man', 'great', 0.00024857071836937607)
('man', "what's", 0.00024857071836937607)
('man', 'without', 0.00024857071836937607)
('man', 'look', 0.00024857071836937607)
('man', 'everything', 0.00024857071836937607)
('man', "i'd", 0.00024857071836937607)
('man', 'okay', 0.00024857071836937607)
('man', 'need', 0.00024857071836937607)
('need', "what's", 0.00024834437086092715)
('need', 'build', 0.00024834437086092715)
('need', 'step', 0.00024834437086092715)
('need', 'save', 0.00024834437086092715)
('need', 'start', 0.00024834437086092715)
('need', 'full', 0.00024834437086092715)
('need', 'answers', 0.00024834437086092715)
('need', 'sure', 0.00024834437086092715)
('need', 'draw', 0.00024834437086092715)
('need', 'afraid', 0.00024834437086092715)
('need', 'case', 0.00024834437086092715)
('need', 'king', 0.00024834437086092715)
('need', 'plan', 0.00024834437086092715)
('need', 'men', 0.00024834437086092715)
('need', 'put', 0.00024834437086092715)
('need', 'better', 0.00024834437086092715)
('need', 'place', 0.00024834437086092715)
('need', 'strength', 0.00024834437086092715)
('need', 'worry', 0.00024834437086092715)
('need', 'hear', 0.00024834437086092715)
('need', 'future', 0.00024834437086092715)
('need', 'need', 0.00024834437086092715)
('need', 'call', 0.00024834437086092715)
('need', 'speak', 0.00024834437086092715)
('need', 'cape', 0.00024834437086092715)
('need', 'disguise', 0.00024834437086092715)
('need', 'ship', 0.00024834437086092715)
('need', 'everything', 0.00024834437086092715)
('need', 'longer', 0.00024834437086092715)
('think', 'night', 0.00024832381425378696)
('think', 'possible', 0.00024832381425378696)
('think', 'way', 0.00024832381425378696)
('think', 'stop', 0.00024832381425378696)
('think', 'help', 0.00024832381425378696)
('think', 'found', 0.00024832381425378696)
('think', 'darren', 0.00024832381425378696)
('think', 'first', 0.00024832381425378696)
('think', 'saving', 0.00024832381425378696)
('think', 'missed', 0.00024832381425378696)
('think', 'someone', 0.00024832381425378696)
('think', 'mean', 0.00024832381425378696)
('think', 'quite', 0.00024832381425378696)
('think', 'get', 0.00024832381425378696)
('think', 'go', 0.00024832381425378696)
('think', 'hold', 0.00024832381425378696)
('think', "i'll", 0.00024832381425378696)
('think', "he'll", 0.00024832381425378696)
('think', 'fight', 0.00024832381425378696)
('think', "he'd", 0.00024832381425378696)
('think', 'close', 0.00024832381425378696)
('think', 'twice', 0.00024832381425378696)
('think', 'like', 0.00024832381425378696)
('think', 'left', 0.00024832381425378696)
('think', 'take', 0.00024832381425378696)
('think', 'power', 0.00024832381425378696)
('think', 'nick', 0.00024832381425378696)
('think', 'great', 0.00024832381425378696)
('think', 'kind', 0.00024832381425378696)
('think', 'legally', 0.00024832381425378696)
('well', 'said', 0.00024830326104949513)
('well', 'give', 0.00024830326104949513)
('well', 'made', 0.00024830326104949513)
('well', 'wanted', 0.00024830326104949513)
('well', 'uh', 0.00024830326104949513)
('well', 'never', 0.00024830326104949513)
('well', "they're", 0.00024830326104949513)
('well', 'something', 0.00024830326104949513)
('well', 'okay', 0.00024830326104949513)
('well', "there's", 0.00024830326104949513)
('well', 'like', 0.00024830326104949513)
('well', 'thank', 0.00024830326104949513)
('well', 'even', 0.00024830326104949513)
('well', 'put', 0.00024830326104949513)
('well', 'others', 0.00024830326104949513)
('well', 'old', 0.00024830326104949513)
('well', "can't", 0.00024830326104949513)
('well', 'quite', 0.00024830326104949513)
('well', 'aware', 0.00024830326104949513)
('well', 'hope', 0.00024830326104949513)
('well', 'already', 0.00024830326104949513)
('well', 'depends', 0.00024830326104949513)
('well', "what's", 0.00024830326104949513)
('well', "i'll", 0.00024830326104949513)
('well', 'might', 0.00024830326104949513)
('well', 'tell', 0.00024830326104949513)
('well', 'since', 0.00024830326104949513)
('well', 'stop', 0.00024830326104949513)
('well', "i've", 0.00024830326104949513)
('well', 'course', 0.00024830326104949513)
('well', 'would', 0.00024830326104949513)
('well', 'long', 0.00024830326104949513)
('well', 'wait', 0.00024830326104949513)
('well', 'call', 0.00024830326104949513)
('well', 'run', 0.00024830326104949513)
('well', 'back', 0.00024830326104949513)
('well', 'true', 0.00024830326104949513)
('well', 'least', 0.00024830326104949513)
('well', 'whatever', 0.00024830326104949513)
('back', 'like', 0.00024815948382827364)
('back', 'cell', 0.00024815948382827364)
('back', 'disgusting', 0.00024815948382827364)
('back', 'daddy', 0.00024815948382827364)
('back', 'come', 0.00024815948382827364)
('back', 'future', 0.00024815948382827364)
('back', 'ship', 0.00024815948382827364)
('back', 'thought', 0.00024815948382827364)
('back', 'pod', 0.00024815948382827364)
('back', 'table', 0.00024815948382827364)
('back', 'base', 0.00024815948382827364)
('back', 'apartment', 0.00024815948382827364)
('back', 'online', 0.00024815948382827364)
('back', 'whatever', 0.00024815948382827364)
('back', 'us', 0.00024815948382827364)
('back', 'formation', 0.00024815948382827364)
('back', 'girls', 0.00024815948382827364)
('back', 'follow', 0.00024815948382827364)
('back', 'h', 0.00024815948382827364)
('back', 'sir', 0.00024815948382827364)
('back', 'home', 0.00024815948382827364)
('back', 'room', 0.00024815948382827364)
('back', 'peter', 0.00024815948382827364)
('back', 'door', 0.00024815948382827364)
('back', 'midgard', 0.00024815948382827364)
('hey', 'hank', 0.0002475656048852946)
('hey', 'scott', 0.0002475656048852946)
('hey', 'gotta', 0.0002475656048852946)
('hey', "how's", 0.0002475656048852946)
('hey', 'little', 0.0002475656048852946)
('hey', 'banner', 0.0002475656048852946)
('hey', 'babe', 0.0002475656048852946)
('hey', 'boys', 0.0002475656048852946)
('hey', 'hurry', 0.0002475656048852946)
('hey', "we're", 0.0002475656048852946)
('hey', 'yo', 0.0002475656048852946)
('hey', 'shady', 0.0002475656048852946)
('hey', 'fellas', 0.0002475656048852946)
('hey', 'want', 0.0002475656048852946)
('hey', 'pal', 0.0002475656048852946)
('hey', 'see', 0.0002475656048852946)
('hey', 'go', 0.0002475656048852946)
('hey', 'like', 0.0002475656048852946)
('hey', 'thanks', 0.0002475656048852946)
('hey', 'sorry', 0.0002475656048852946)
('hey', 'going', 0.0002475656048852946)
('hey', "let's", 0.0002475656048852946)
('hey', 'suit', 0.0002475656048852946)
('hey', 'karen', 0.0002475656048852946)
('oh', 'get', 0.00024610336341263333)
('oh', 'think', 0.00024610336341263333)
('oh', 'going', 0.00024610336341263333)
('come', 'close', 0.00024610336341263333)
('come', 'around', 0.00024610336341263333)
('oh', 'difficult', 0.00024610336341263333)
('oh', 'feels', 0.00024610336341263333)
('oh', 'lord', 0.00024610336341263333)
('oh', 'gonna', 0.00024610336341263333)
('come', 'save', 0.00024610336341263333)
('oh', "we're", 0.00024610336341263333)
('come', 'sit', 0.00024610336341263333)
('oh', 'uh', 0.00024610336341263333)
('come', 'groot', 0.00024610336341263333)
('oh', "i'll", 0.00024610336341263333)
('come', 'light', 0.00024610336341263333)
('come', 'put', 0.00024610336341263333)
('come', 'tomorrow', 0.00024610336341263333)
('come', 'help', 0.00024610336341263333)
('come', 'brother', 0.00024610336341263333)
('come', 'go', 0.00024610336341263333)
('oh', 'tony', 0.00024610336341263333)
('come', 'tony', 0.00024610336341263333)
('come', 'soon', 0.00024610336341263333)
('oh', 'days', 0.00024610336341263333)
('come', 'girls', 0.00024610336341263333)
('come', 'way', 0.00024610336341263333)
('come', 'fall', 0.00024610336341263333)
('oh', "what's", 0.00024610336341263333)
('come', 'long', 0.00024610336341263333)
('come', 'die', 0.00024610336341263333)
('oh', 'dear', 0.00024610336341263333)
('oh', 'beautiful', 0.00024610336341263333)
('oh', 'one', 0.00024610336341263333)
